originreportzone,destreportzone,departtime,trippurpose,modeprimary,tripfactor
200,200,1800,41,1,15.33
200,200,1900,80,1,15.33
200,200,1200,41,1,15.33
200,200,1230,80,1,15.33
50,50,1000,20,7,8.18
50,50,1400,80,7,8.18
260,260,1230,46,1,5.92
260,260,1415,80,1,5.92
260,500,1500,44,2,5.92
500,500,1610,41,2,5.92
500,260,1715,80,2,5.92
260,260,1230,46,2,5.92
260,260,1415,80,2,5.92
260,500,1500,44,1,5.92
500,500,1610,41,1,5.92
500,260,1715,80,1,5.92
450,200,545,41,1,9.54
200,180,625,10,1,9.54
180,200,1520,41,1,9.54
200,450,1550,80,1,9.54
240,240,1400,43,1,10.43
240,240,1420,80,1,10.43
240,50,845,10,1,10.43
50,240,1700,80,1,10.43
50,50,1500,46,7,13.99
50,50,1600,80,7,13.99
50,50,1915,41,7,13.99
50,50,2015,80,7,13.99
120,50,800,52,2,6.55
50,1,825,10,7,6.55
1,120,1130,80,2,6.55
120,50,800,10,1,6.55
50,1,1130,51,1,6.55
1,50,1145,10,1,6.55
50,50,1700,46,1,6.55
50,120,1920,80,1,6.55
425,425,1900,41,1,14.47
425,425,2010,41,1,14.47
425,425,2050,80,1,14.47
425,425,1820,41,1,14.47
425,425,1855,80,1,14.47
50,1,745,10,7,22.29
1,50,1815,80,7,22.29
120,1,630,10,4,17.46
1,120,1500,80,4,17.46
300,300,1405,44,7,14.49
300,300,1420,80,7,14.49
300,300,1530,41,1,14.49
300,300,1610,41,1,14.49
300,300,1645,41,1,14.49
300,300,1705,80,1,14.49
400,100,730,10,1,11.28
100,400,1545,80,1,11.28
400,50,700,20,3,11.28
50,400,1700,80,3,11.28
240,1,725,10,1,46.13
1,140,1105,43,4,46.13
140,1,1300,10,7,46.13
1,240,1600,80,1,46.13
240,240,1015,41,7,46.13
240,200,1630,52,1,46.13
200,240,1815,80,1,46.13
240,240,900,30,18,46.13
240,240,1605,80,18,46.13
240,200,1620,46,2,46.13
200,240,1815,80,2,46.13
240,425,900,30,18,46.13
425,240,1600,80,18,46.13
240,240,900,30,18,46.13
240,240,1600,80,18,46.13
240,50,1400,46,1,18.02
50,240,1630,41,1,18.02
240,240,1715,41,1,18.02
240,240,1725,80,1,18.02
140,450,1300,41,1,9.99
450,140,1600,80,1,9.99
140,450,1300,41,2,9.99
450,140,1600,80,2,9.99
200,140,1020,43,1,6.5
140,200,1200,80,1,6.5
200,260,1300,41,1,6.5
200,50,1730,46,1,6.5
50,200,2215,80,1,6.5
300,100,800,10,3,45.57
100,300,1700,80,3,45.57
300,50,800,20,4,45.57
50,300,1600,80,4,45.57
200,425,1330,10,1,19.7
425,200,1830,80,1,19.7
200,50,800,10,1,19.7
50,50,1700,11,1,19.7
50,200,1930,80,1,19.7
240,1,1830,777,2,16.51
1,240,1915,80,2,16.51
240,240,1930,46,7,16.51
240,240,1945,80,7,16.51
100,100,800,52,1,6.42
100,200,805,10,1,6.42
200,100,1615,80,1,6.42
100,450,625,12,1,6.42
450,100,1515,51,1,6.42
100,100,1600,80,1,6.42
200,140,905,41,1,9.29
50,140,1310,41,1,9.29
140,200,1330,80,1,9.29
200,200,1525,41,6,9.29
200,200,1605,80,6,9.29
200,50,930,44,6,9.29
50,200,1045,80,6,9.29
200,240,800,52,1,2.36
240,200,815,80,1,2.36
200,240,800,30,2,2.36
240,200,1515,80,7,2.36
200,240,830,30,7,2.36
50,200,1700,80,7,2.36
100,100,1600,777,7,8.82
100,100,1615,80,7,8.82
100,140,920,41,1,8.82
140,140,945,41,1,8.82
140,100,1010,80,1,8.82
100,100,1200,11,1,8.82
100,100,1540,80,1,8.82
100,100,1600,777,7,8.82
100,100,1615,80,7,8.82
500,1,715,10,1,16.31
1,500,1645,80,1,16.31
50,50,930,43,3,23.17
50,50,1100,80,3,23.17
100,100,1800,41,7,23.17
100,50,835,777,2,12.98
50,100,2030,80,2,12.98
100,100,940,80,2,12.98
100,1,1845,51,1,12.98
1,100,1900,80,2,12.98
100,50,840,52,1,12.98
100,100,940,80,1,12.98
100,140,1045,43,1,12.98
140,100,1315,80,1,12.98
100,1,1700,12,7,12.98
1,100,1855,80,2,12.98
180,140,2030,46,1,26.4
140,180,2245,80,1,26.4
180,140,835,52,1,26.4
140,180,840,52,1,26.4
180,180,850,41,1,26.4
180,180,920,41,1,26.4
180,180,930,80,1,26.4
180,180,1445,46,1,26.4
180,140,1450,51,1,26.4
140,180,1515,80,1,26.4
180,180,1540,51,1,26.4
180,180,1550,80,1,26.4
180,140,835,30,2,26.4
140,180,1515,80,2,26.4
180,180,835,30,2,26.4
180,180,1550,80,2,26.4
560,140,735,10,1,12.87
140,240,1710,41,1,12.87
240,500,1745,44,1,12.87
500,560,1835,80,1,12.87
50,50,1100,41,5,9.43
50,50,1130,80,3,9.43
425,180,1300,43,1,14.54
180,360,1415,41,1,14.54
360,360,1500,46,1,14.54
360,360,1520,46,6,14.54
360,360,1700,46,1,14.54
360,425,1800,80,1,14.54
560,500,900,10,1,17.26
500,560,1600,80,1,17.26
560,50,1000,10,1,17.26
50,560,2200,80,1,17.26
560,500,700,30,18,17.26
500,560,1500,80,18,17.26
560,500,845,30,18,17.26
500,560,1630,80,18,17.26
500,260,1035,52,1,32.84
260,260,1050,41,1,32.84
260,500,1120,80,1,32.84
500,500,1630,43,1,32.84
140,1,1900,44,1,20.78
1,140,2200,80,1,20.78
140,1,700,10,1,20.78
1,140,1600,80,1,20.78
140,1,1900,44,2,20.78
300,300,1115,41,1,7.95
300,300,1210,80,1,7.95
50,1,645,10,7,15.13
1,50,1530,80,7,15.13
50,50,1800,41,7,15.13
50,50,1805,80,7,15.13
50,50,1900,41,7,15.13
50,50,1915,80,7,15.13
300,300,940,44,1,8.85
300,300,1120,46,1,8.85
300,300,1525,80,1,8.85
300,300,1330,41,1,8.85
300,300,1515,80,1,8.85
260,500,945,41,1,8.77
500,500,1005,10,1,8.77
500,260,1715,80,1,8.77
260,260,1530,41,7,5.87
260,260,1600,80,7,5.87
260,260,515,10,3,5.87
260,260,1915,80,3,5.87
260,500,925,10,1,35.77
500,260,1410,80,1,35.77
260,260,1500,43,1,35.77
260,260,1630,80,1,35.77
500,500,1030,41,7,7.02
500,500,1215,80,7,7.02
500,500,1030,41,7,7.02
500,500,1215,80,7,7.02
100,450,1345,41,2,9.11
450,100,1445,80,2,9.11
100,140,1600,51,1,11.29
140,140,1625,44,1,11.29
140,100,1645,80,1,11.29
260,425,1200,80,1,6.26
425,50,1500,52,1,6.26
50,425,1530,80,1,6.26
425,50,1730,51,1,6.26
50,425,1800,80,1,6.26
425,50,1500,20,2,6.26
50,425,1800,80,2,6.26
560,200,730,10,1,12.87
200,560,1600,80,1,12.87
200,200,1305,46,7,27.03
200,200,1325,80,7,27.03
200,200,1535,43,1,27.03
200,200,1645,41,1,27.03
200,200,1700,41,1,27.03
200,200,1715,80,1,27.03
200,200,2115,41,7,27.03
200,200,2130,80,7,27.03
200,200,1200,41,1,27.03
200,200,1330,80,1,27.03
200,200,855,30,7,27.03
200,200,1545,80,7,27.03
425,1,1300,41,10,13.2
1,425,1405,80,10,13.2
200,200,900,43,1,8.2
200,200,1000,80,1,8.2
200,200,1030,43,1,8.2
200,240,1100,41,1,8.2
240,200,1130,80,1,8.2
200,200,1030,80,1,8.2
200,200,1400,41,1,8.2
200,200,1500,80,1,8.2
240,240,830,52,1,12.75
240,240,845,80,1,12.75
200,200,900,41,1,5.99
200,200,930,41,1,5.99
200,200,955,80,1,5.99
200,200,1315,46,1,5.99
200,50,1430,46,1,5.99
50,200,1640,80,1,5.99
1,240,715,10,6,7.85
240,50,1610,41,6,7.85
50,1,1640,80,6,7.85
260,50,1030,40,2,9.53
50,500,1315,41,2,9.53
500,260,1435,40,2,9.53
260,260,1455,41,2,9.53
260,260,1515,80,2,9.53
260,260,1030,40,1,9.53
260,260,1215,80,1,9.53
260,500,1315,41,1,9.53
500,260,1425,41,1,9.53
260,260,1455,41,1,9.53
260,260,1520,80,1,9.53
100,1,1300,44,3,13.88
50,100,1600,80,3,13.88
100,50,1200,43,3,13.88
50,100,1430,80,3,13.88
560,500,1100,41,1,12.44
500,500,1230,41,1,12.44
500,500,1300,43,1,12.44
500,500,1330,41,1,12.44
500,560,1400,80,1,12.44
240,500,1330,43,1,6.05
500,240,1630,80,1,6.05
260,140,1205,43,1,27.17
140,260,1505,80,1,27.17
50,140,710,41,1,12.62
140,50,835,80,7,12.62
50,140,1015,41,7,12.62
140,50,1115,80,1,12.62
50,100,1315,41,6,12.62
100,50,1415,80,6,12.62
50,50,1730,41,6,12.62
50,50,1815,80,6,12.62
50,50,830,30,7,12.62
50,50,1500,80,7,12.62
50,50,1930,10,7,12.62
50,50,2030,80,7,12.62
50,50,855,30,7,12.62
50,50,1540,80,7,12.62
360,140,700,10,1,46.15
140,360,1630,80,1,46.15
360,360,815,52,1,46.15
360,360,835,80,1,46.15
120,140,1415,41,2,20.43
140,120,1520,80,2,20.43
120,350,1615,46,1,20.43
350,120,2030,80,1,20.43
120,350,1615,46,2,20.43
350,120,2030,80,2,20.43
50,50,1705,44,7,11.47
50,50,1720,80,7,11.47
240,140,615,10,1,31.6
140,240,1900,80,1,31.6
300,300,840,52,7,11.46
300,300,900,80,7,11.46
300,100,1230,41,1,11.46
100,120,1340,41,1,11.46
120,300,1430,80,1,11.46
300,300,1640,51,1,11.46
300,300,1650,80,1,11.46
300,300,1830,46,7,11.46
300,300,1920,80,7,11.46
50,50,1800,46,6,12.97
50,50,1900,80,11,12.97
200,200,2140,41,7,63.05
200,200,2200,80,7,63.05
200,120,900,10,4,63.05
120,200,1815,80,4,63.05
240,240,1230,44,7,11.16
240,240,1430,80,7,11.16
240,260,1500,41,1,11.16
260,240,1710,80,1,11.16
240,240,1800,44,7,11.16
240,240,2200,80,7,11.16
240,240,1330,40,1,11.16
240,240,1410,80,1,11.16
240,240,1500,43,7,11.16
240,240,1530,80,7,11.16
240,240,1830,44,7,11.16
240,240,2200,80,7,11.16
360,360,1400,40,2,8.6
360,450,1415,41,2,8.6
450,360,1500,80,2,8.6
360,360,1400,40,1,8.6
360,450,1415,41,1,8.6
450,360,1500,80,1,8.6
260,1,650,10,4,14.93
1,260,1600,80,4,14.93
260,260,1730,46,7,14.93
260,260,1800,80,7,14.93
260,260,1730,46,7,14.93
260,260,1800,80,7,14.93
240,260,1155,40,1,31.29
260,240,1215,80,1,31.29
240,240,1610,51,7,31.29
240,240,1625,80,7,31.29
240,240,810,52,7,31.29
240,240,820,52,7,31.29
240,240,825,80,7,31.29
240,50,945,10,14,31.29
50,240,1605,80,14,31.29
400,400,1115,43,1,27.92
400,400,1140,43,1,27.92
450,400,1400,80,1,27.92
400,50,1600,46,1,27.92
50,50,1800,44,1,27.92
50,50,1900,46,1,27.92
50,400,1915,80,1,27.92
50,50,1030,10,7,22.66
50,50,1200,80,7,22.66
50,50,1300,41,7,22.66
50,50,1320,80,7,22.66
500,1,830,12,1,11.4
1,50,1030,12,1,11.4
50,50,1200,12,1,11.4
50,100,1330,12,1,11.4
100,500,1445,80,1,11.4
500,50,730,10,4,18.51
50,500,1700,80,4,18.51
500,500,830,10,1,18.51
500,500,1545,80,1,18.51
500,450,710,30,18,18.51
450,500,1430,80,18,18.51
500,500,720,30,18,18.51
500,500,1430,80,18,18.51
180,50,900,20,4,100.18
50,180,1600,80,4,100.18
180,180,1600,80,1,100.18
180,180,1335,80,1,100.18
180,140,815,30,5,100.18
140,180,1515,80,5,100.18
180,140,815,30,5,100.18
140,180,1515,80,5,100.18
180,180,900,30,7,100.18
180,180,1535,80,7,100.18
500,50,1630,46,1,12.79
50,500,2200,80,1,12.79
500,500,830,52,1,12.79
500,500,900,80,1,12.79
500,500,1510,51,1,12.79
500,500,1530,80,1,12.79
500,50,1630,46,2,12.79
50,500,2200,80,2,12.79
500,500,830,30,2,12.79
500,500,1530,80,2,12.79
500,50,1630,46,2,12.79
50,500,2200,80,2,12.79
260,260,830,30,3,20.14
260,260,1515,80,7,20.14
300,300,1100,41,1,11.15
300,300,1300,80,1,11.15
500,500,1630,41,1,12.28
500,500,1640,80,1,12.28
260,450,1945,52,1,24.86
450,260,2024,80,1,24.86
260,1,600,10,4,22.1
1,240,1000,41,4,22.1
240,260,1600,80,3,22.1
120,300,810,11,3,43.5
300,120,1010,11,3,43.5
120,120,1200,80,3,43.5
300,300,1200,41,2,17.28
300,50,1230,11,2,17.28
50,120,1430,41,4,17.28
120,300,1615,80,4,17.28
300,50,1200,52,1,17.28
50,300,1300,80,1,17.28
300,120,1600,51,1,17.28
120,300,1630,80,1,17.28
350,300,1025,41,1,7.72
300,300,1115,46,1,7.72
300,350,1420,80,1,7.72
560,500,1515,41,1,8.45
500,560,1645,80,1,8.45
500,500,1130,44,1,16.94
500,500,1200,80,1,16.94
50,500,740,10,4,20.26
500,1,1655,44,4,20.26
1,50,1845,80,4,20.26
50,50,930,20,4,20.26
50,50,1820,80,4,20.26
50,50,730,10,7,9.43
50,50,1200,80,7,9.43
50,100,1230,41,1,9.43
100,50,1300,80,1,9.43
180,140,845,10,1,3.54
140,100,1300,44,1,3.54
100,140,1310,10,1,3.54
140,180,1600,41,1,3.54
180,180,1630,80,1,3.54
200,200,800,41,7,44.62
200,200,845,80,7,44.62
200,200,1400,41,7,44.62
200,425,1420,41,3,44.62
425,200,1500,80,3,44.62
50,50,735,11,7,14.33
50,1,1630,46,4,14.33
1,50,1700,80,7,14.33
50,50,1100,43,10,13.17
50,50,1145,80,10,13.17
260,260,1130,41,1,10.24
260,425,1300,41,1,10.24
425,425,1345,41,1,10.24
425,260,1515,80,1,10.24
260,425,730,12,1,10.24
425,425,1410,44,1,10.24
425,260,1440,80,1,10.24
260,260,1910,41,1,10.24
260,260,1935,44,1,10.24
260,500,1955,44,1,10.24
500,260,2010,80,1,10.24
240,240,1230,11,7,8.8
240,240,1600,44,7,8.8
240,240,1620,80,7,8.8
300,120,1200,41,1,21.74
120,300,1400,80,1,21.74
120,100,750,41,1,15.19
100,50,800,10,1,15.19
50,140,1650,44,1,15.19
140,120,1720,80,1,15.19
120,100,1830,46,1,15.19
100,120,2040,80,1,15.19
120,300,645,12,1,15.19
300,120,1500,80,1,15.19
500,500,1300,41,7,59.95
500,500,1320,80,7,59.95
500,500,815,10,1,59.95
500,500,1330,80,1,59.95
500,500,830,52,1,19.57
500,500,1800,80,1,19.57
500,500,1815,41,1,19.57
500,500,1930,80,1,19.57
500,500,2040,10,1,19.57
500,500,2700,80,1,19.57
500,500,830,30,2,19.57
500,500,1500,80,7,19.57
500,500,830,30,2,19.57
500,500,1500,80,7,19.57
450,425,1700,41,1,11.56
425,450,1815,80,1,11.56
450,425,1700,41,2,11.56
425,450,1815,80,2,11.56
200,240,1415,44,3,32.24
240,200,1630,80,3,32.24
200,240,1415,44,3,32.24
240,200,1630,80,3,32.24
50,200,1400,41,1,22.15
200,50,1445,80,1,22.15
500,560,1330,46,1,5.6
560,500,1515,80,1,5.6
500,500,1620,41,1,5.6
500,500,1635,80,1,5.6
500,560,1315,46,2,5.6
560,500,1615,80,2,5.6
50,50,945,30,7,45.02
50,50,1130,80,7,45.02
50,1,1340,10,7,45.02
50,50,2315,80,7,45.02
50,50,1225,10,7,45.02
50,50,1840,80,7,45.02
50,50,1030,20,7,45.02
50,50,1330,80,7,45.02
425,450,1030,41,1,7.95
450,425,1115,80,1,7.95
240,200,1620,41,1,33.05
200,240,1650,80,1,33.05
260,260,1200,41,1,29.86
260,260,1300,80,1,29.86
260,500,1900,46,1,29.86
500,260,2100,80,1,29.86
260,260,815,41,1,29.86
260,500,1630,10,1,29.86
500,260,1700,80,1,29.86
260,200,1830,46,1,29.86
200,260,2105,80,1,29.86
180,140,900,46,9,21.26
140,180,1300,80,9,21.26
140,180,1930,80,2,21.26
560,500,1000,43,2,9.24
500,560,1230,80,2,9.24
560,500,1000,52,1,9.24
500,560,1230,80,1,9.24
50,50,1850,46,7,16.46
50,50,2200,80,7,16.46
50,200,615,10,6,16.46
200,50,1915,80,6,16.46
260,425,2000,40,1,17.19
425,260,2020,51,1,17.19
260,100,2040,80,1,17.19
100,100,710,30,7,17.19
100,100,1610,80,7,17.19
260,100,2040,80,2,17.19
200,500,1830,46,1,16.18
500,200,2015,80,1,16.18
200,50,900,20,3,16.18
50,200,2100,80,3,16.18
200,200,815,30,3,16.18
200,200,1500,80,3,16.18
200,200,810,30,18,16.18
200,200,1530,80,18,16.18
200,500,1830,46,2,16.18
500,200,2015,80,2,16.18
180,1,550,10,4,65.5
1,180,945,80,4,65.5
180,180,1755,80,3,65.5
200,200,920,41,1,38.0
200,200,930,41,1,38.0
200,200,945,43,1,38.0
200,200,1015,80,1,38.0
50,1,1345,11,7,15.04
1,50,1615,80,7,15.04
50,50,1810,46,7,15.04
50,50,2000,80,7,15.04
500,500,1420,41,1,19.11
500,500,2200,80,1,19.11
120,120,815,10,7,4.92
120,120,1700,80,7,4.92
120,400,740,10,1,4.92
400,120,1725,51,1,4.92
120,120,1735,80,1,4.92
120,120,810,30,18,4.92
120,120,1735,80,2,4.92
260,260,1745,41,1,47.13
260,260,1815,80,1,47.13
50,50,1300,80,1,5.84
140,240,1830,41,1,11.1
240,140,1930,80,1,11.1
140,240,1830,888,2,11.1
240,140,2000,80,1,11.1
140,140,900,30,7,11.1
140,140,1540,80,7,11.1
140,120,1900,46,2,11.1
120,140,2115,80,2,11.1
140,140,900,30,7,11.1
140,140,1540,80,7,11.1
140,240,1830,41,2,11.1
240,140,2000,80,2,11.1
100,140,1635,40,1,43.32
140,100,1700,80,1,43.32
300,100,1030,46,1,8.85
100,300,1630,80,1,8.85
425,50,1700,44,1,23.09
50,425,2005,80,1,23.09
425,425,845,52,1,23.09
425,425,900,80,1,23.09
425,425,1645,51,1,23.09
425,425,1700,80,1,23.09
425,425,845,10,2,23.09
425,425,1700,80,2,23.09
240,1,830,10,6,44.56
1,240,1630,41,6,44.56
240,240,1700,80,6,44.56
240,240,815,52,1,44.56
240,240,830,80,1,44.56
240,240,1530,41,1,44.56
240,240,1615,51,1,44.56
240,240,1700,80,1,44.56
260,200,700,10,3,8.92
200,260,1635,80,3,8.92
260,260,2000,41,2,8.92
260,260,2030,80,2,8.92
260,240,1030,11,1,8.92
240,50,1150,12,1,8.92
50,260,1430,80,1,8.92
260,260,2000,41,1,8.92
260,260,2040,80,1,8.92
50,200,700,10,6,20.11
200,50,1800,80,6,20.11
180,140,800,11,1,24.56
140,180,1000,80,1,24.56
180,140,900,11,1,24.56
140,180,1930,80,1,24.56
100,100,1800,41,14,43.14
100,100,1830,80,14,43.14
425,1,800,11,1,20.22
1,425,2040,80,1,20.22
425,450,1315,46,1,20.22
450,425,1415,80,1,20.22
260,425,2230,80,1,20.22
300,300,1845,777,7,54.22
300,300,1900,80,7,54.22
300,140,830,10,1,54.22
300,300,1740,80,1,54.22
300,300,1830,777,7,54.22
300,300,1845,80,7,54.22
300,300,830,30,18,54.22
300,300,1545,80,18,54.22
300,300,1845,46,7,54.22
300,300,1900,80,7,54.22
300,300,800,777,7,54.22
300,300,2100,80,7,54.22
300,300,730,10,7,54.22
300,300,1500,80,7,54.22
200,450,630,10,1,27.31
450,425,1430,46,1,27.31
425,200,1610,80,1,27.31
200,200,1805,41,7,27.31
200,200,1815,80,7,27.31
200,140,900,10,6,27.31
140,200,1830,80,6,27.31
200,50,1000,20,7,27.31
50,140,1200,41,3,27.31
140,200,1255,80,3,27.31
200,140,900,10,6,27.31
140,50,1700,46,6,27.31
50,200,1900,80,6,27.31
140,200,1830,46,1,18.93
200,140,2000,51,1,18.93
300,180,2245,52,2,18.93
180,1,2315,80,2,18.93
300,180,2245,52,1,18.93
180,1,2315,80,1,18.93
500,500,830,10,1,2.71
500,500,1730,41,1,2.71
500,500,1825,80,1,2.71
500,200,1530,10,1,2.71
200,500,2210,80,1,2.71
500,500,1230,44,7,2.71
500,500,1540,80,7,2.71
500,200,1905,46,1,2.71
200,500,2100,80,1,2.71
120,120,1900,44,1,3.47
120,120,1945,80,1,3.47
425,425,700,52,1,42.51
425,1,715,10,1,42.51
1,425,1600,51,1,42.51
425,425,1700,80,1,42.51
560,260,800,10,1,10.66
260,560,1800,80,1,10.66
300,300,830,41,1,12.81
300,140,845,10,1,12.81
140,300,1730,80,1,12.81
300,300,800,12,1,12.81
300,260,1015,12,1,12.81
260,140,1315,12,1,12.81
140,300,1430,41,1,12.81
300,300,1500,80,1,12.81
560,180,800,10,1,12.44
180,560,1820,80,1,12.44
560,500,430,10,1,12.44
500,560,1345,80,1,12.44
1,1,820,10,7,8.19
1,1,1700,80,7,8.19
1,1,820,10,7,8.19
1,1,1700,80,7,8.19
260,260,830,41,1,5.0
260,260,855,41,1,5.0
260,260,910,80,1,5.0
450,500,710,10,2,86.67
500,450,1610,80,1,86.67
450,100,800,10,1,86.67
100,450,1630,80,1,86.67
450,500,830,30,18,86.67
500,450,1545,80,18,86.67
450,500,830,30,18,86.67
500,450,1545,80,18,86.67
450,500,830,30,18,86.67
500,450,1545,80,18,86.67
260,200,700,10,1,13.67
200,260,1830,80,1,13.67
260,260,830,10,7,13.67
260,260,1200,80,7,13.67
50,50,1530,46,7,12.83
50,50,1630,80,7,12.83
50,140,1730,43,11,12.83
140,50,1900,80,11,12.83
50,50,1530,46,7,12.83
50,50,1630,80,7,12.83
50,140,1730,43,11,12.83
140,50,1900,80,11,12.83
50,50,1530,46,7,12.83
50,50,1630,80,7,12.83
50,140,1730,43,11,12.83
140,50,1900,80,11,12.83
260,260,1345,777,1,3.39
100,100,1400,41,1,11.26
100,100,1430,80,1,11.26
50,100,1830,80,1,11.26
500,260,830,43,2,14.8
260,260,930,40,2,14.8
260,500,1015,80,2,14.8
500,260,830,43,1,14.8
260,260,930,40,1,14.8
260,500,1015,80,1,14.8
500,500,1130,46,7,14.8
50,50,1600,41,7,16.28
50,50,1625,80,7,16.28
120,240,810,43,1,8.53
240,120,900,80,1,8.53
120,120,1900,44,7,8.53
120,120,1915,80,7,8.53
425,240,1105,46,1,6.37
240,425,1200,80,1,6.37
425,180,1800,41,1,6.37
180,425,2010,80,1,6.37
240,240,900,46,7,8.6
240,240,1000,80,7,8.6
240,260,1400,46,6,8.6
260,240,1600,80,6,8.6
240,240,900,46,7,8.6
240,240,1000,80,7,8.6
240,260,1400,46,6,8.6
260,240,1600,80,6,8.6
50,50,710,46,1,11.65
50,50,910,80,1,11.65
50,1,1630,41,7,11.65
1,50,1715,41,7,11.65
50,50,1735,41,7,11.65
50,50,1750,80,7,11.65
450,500,1000,41,1,8.37
500,500,1200,44,1,8.37
500,450,1210,80,1,8.37
450,500,1000,41,2,8.37
500,500,1200,44,2,8.37
500,450,1210,80,2,8.37
180,425,1230,40,3,71.71
425,180,1320,80,3,71.71
180,425,500,12,1,71.71
425,400,1700,41,1,71.71
400,180,1820,80,1,71.71
180,260,705,10,1,71.71
260,180,1545,80,1,71.71
180,500,600,12,3,71.71
500,180,1600,80,3,71.71
180,100,600,12,4,71.71
100,180,1530,80,4,71.71
300,300,900,41,1,12.38
300,300,930,41,1,12.38
300,300,1000,80,1,12.38
300,300,900,41,2,12.38
300,300,1000,80,2,12.38
260,425,840,43,1,8.68
425,260,945,52,1,8.68
260,260,1010,80,1,8.68
260,260,1600,46,7,8.68
260,260,1630,80,7,8.68
260,1,1830,10,1,8.68
1,260,2200,80,1,8.68
260,425,840,43,2,8.68
425,260,945,30,2,8.68
260,260,1700,80,2,8.68
260,260,800,30,18,8.68
260,260,1700,80,2,8.68
140,1,830,10,1,15.48
1,140,1700,80,1,15.48
140,140,800,52,1,15.48
140,140,830,80,1,15.48
140,140,1645,51,1,15.48
140,140,1710,80,1,15.48
140,140,800,30,2,15.48
140,140,1700,80,2,15.48
450,450,1015,43,1,10.75
450,450,1144,80,1,10.75
450,450,1505,41,1,10.75
450,450,1600,80,1,10.75
50,200,830,10,6,15.69
200,50,1300,80,6,15.69
260,500,1115,10,1,17.2
500,260,1830,80,1,17.2
400,180,945,41,1,4.58
180,180,1045,46,1,4.58
180,400,1200,80,1,4.58
400,180,945,41,2,4.58
180,180,1045,46,2,4.58
180,400,1200,80,2,4.58
400,200,700,11,1,8.05
200,50,735,11,1,8.05
50,50,800,44,1,8.05
50,240,815,10,1,8.05
240,200,1030,11,1,8.05
200,50,1130,11,1,8.05
50,240,1230,10,1,8.05
240,50,1415,40,1,8.05
50,200,1500,11,1,8.05
200,400,1515,80,1,8.05
400,120,1700,46,1,8.05
120,120,1735,46,1,8.05
120,120,1830,51,1,8.05
120,120,1920,51,1,8.05
120,400,2030,80,1,8.05
400,400,830,30,7,8.05
400,400,1530,80,7,8.05
400,120,1700,52,2,8.05
120,120,1735,46,2,8.05
120,400,2030,80,2,8.05
400,200,710,30,3,8.05
200,400,1430,80,3,8.05
400,120,1700,46,2,8.05
120,120,1930,51,2,8.05
120,400,2030,80,2,8.05
240,50,1015,44,6,9.41
50,240,1500,80,6,9.41
240,50,1900,46,6,9.41
1,240,2600,80,6,9.41
240,260,800,11,2,9.41
260,240,1600,80,2,9.41
240,240,430,41,7,9.41
240,240,800,11,7,9.41
240,240,1700,80,7,9.41
260,200,1930,41,1,25.24
200,200,1945,51,1,25.24
200,260,2000,80,1,25.24
260,240,1930,44,1,25.24
240,200,2000,51,1,25.24
200,260,2028,80,1,25.24
260,50,730,20,3,25.24
50,200,1200,10,3,25.24
200,260,2000,80,2,25.24
500,625,800,10,1,6.25
625,260,1200,41,1,6.25
260,500,1250,80,1,6.25
500,500,1740,44,1,6.25
500,500,1800,80,1,6.25
500,500,1130,41,1,6.25
500,500,1230,80,1,6.25
500,450,720,30,18,6.25
450,500,1425,80,18,6.25
140,1,610,10,4,15.27
1,1,1530,41,7,15.27
1,140,1700,80,4,15.27
425,425,1330,41,7,62.5
425,425,1415,80,7,62.5
425,400,700,10,1,62.5
400,425,1600,80,1,62.5
425,200,2015,46,1,62.5
200,425,2215,80,1,62.5
425,260,1800,41,1,62.5
260,425,2030,80,1,62.5
425,425,1000,46,1,62.5
425,425,1200,80,1,62.5
425,260,1945,46,1,62.5
260,425,2240,80,1,62.5
200,120,625,10,6,21.18
120,180,1230,43,6,21.18
180,200,1500,80,6,21.18
1,1,800,10,7,21.0
1,1,1700,80,7,21.0
300,140,715,10,1,26.86
140,300,1600,51,1,26.86
300,300,1700,80,1,26.86
300,120,630,10,1,26.86
120,300,1500,80,1,26.86
200,200,1800,41,2,36.45
200,200,1815,40,2,36.45
200,200,1820,41,2,36.45
200,200,1900,80,2,36.45
200,200,1800,51,1,36.45
200,200,1815,40,1,36.45
200,200,1900,80,1,36.45
200,50,1520,20,7,36.45
50,200,1800,80,7,36.45
200,200,1815,41,2,36.45
200,200,1900,80,2,36.45
240,240,1810,46,1,7.4
240,240,2130,80,1,7.4
240,50,820,10,1,7.4
50,240,1615,80,1,7.4
300,300,1530,43,1,26.2
300,300,1535,41,1,26.2
300,300,1635,80,1,26.2
140,100,1500,43,3,7.18
100,140,1625,80,3,7.18
140,50,1530,20,4,43.45
50,140,2200,80,7,43.45
140,50,830,20,4,43.45
50,140,2200,80,7,43.45
200,200,710,52,1,52.9
200,200,720,80,1,52.9
200,200,1630,51,1,52.9
200,200,1640,41,1,52.9
200,200,1710,80,1,52.9
100,140,1200,46,1,9.14
140,100,1520,80,1,9.14
400,1,715,10,1,13.81
1,100,1200,11,1,13.81
100,400,1500,80,1,13.81
400,425,1800,44,1,13.81
425,400,1900,80,1,13.81
400,425,1800,44,2,13.81
425,400,1900,80,2,13.81
400,400,805,30,18,13.81
400,400,1500,80,18,13.81
400,425,1800,44,2,13.81
425,400,1900,80,2,13.81
200,200,1100,44,3,5.26
200,200,1430,80,3,5.26
